Date,Val,Open,High,Low,Close,Adj Close,Volume,N. D. C.,Five Out,Thirty Out
2/27/2017,542,170.8999939,171.1999969,170.3200073,170.6300049,170.6300049,3738600,171.4199982,175.3999939,166.3500061
2/28/2017,543,170.8999939,172.1999969,170.5099945,171.4199982,171.4199982,6464500,177.2799988,175.3000031,165.6999969
3/1/2017,544,173.6999969,177.4100037,173.6999969,177.2799988,177.2799988,7137600,175.8899994,174.9700012,165.1100006
3/2/2017,545,177.8600006,177.8600006,175.4799957,175.8899994,175.8899994,4154800,175.6799927,175.3699951,162.8999939
3/3/2017,546,175.9700012,176.4600067,175.0399933,175.6799927,175.6799927,3552000,175.3999939,174.9799957,164.3500061
3/6/2017,547,175.4400024,175.8800049,174.5099945,175.3999939,175.3999939,3379100,175.3000031,175.3899994,163.6900024
3/7/2017,548,175.5800018,175.7599945,174.8999939,175.3000031,175.3000031,2645400,174.9700012,174.7299957,162.7599945
3/8/2017,549,175.8899994,176,174.8000031,174.9700012,174.9700012,3334400,175.3699951,174.6699982,164.9799957
3/9/2017,550,175.6999969,175.8500061,174.8200073,175.3699951,175.3699951,2955800,174.9799957,174.0800018,163.4100037
3/10/2017,551,176,176.1399994,174.4499969,174.9799957,174.9799957,3789700,175.3899994,172.8200073,165.7799988
3/13/2017,552,175.2899933,175.6000061,174.6900024,175.3899994,175.3899994,3333500,174.7299957,172.0700073,167.5299988
3/14/2017,553,175.2200012,175.4299927,174.2299957,174.7299957,174.7299957,2972300,174.6699982,169.4700012,167.6300049
3/15/2017,554,174.9799957,175.0800018,173.7700043,174.6699982,174.6699982,3928500,174.0800018,169.3000031,166.5500031
3/16/2017,555,175.1499939,175.4299927,173.6999969,174.0800018,174.0800018,3119600,172.8200073,169.8899994,165.2100067
3/17/2017,556,173.8899994,173.8899994,172.3200073,172.8200073,172.8200073,6710700,172.0700073,168.6600037,165.4400024
3/20/2017,557,172.3000031,172.8699951,171.6000061,172.0700073,172.0700073,3340700,169.4700012,167.4400024,166.0500031
3/21/2017,558,172.1600037,172.4400024,169.0299988,169.4700012,169.4700012,4973900,169.3000031,168.3099976,166.7299957
3/22/2017,559,169.2700043,170.0399933,168.0200043,169.3000031,169.3000031,3257000,169.8899994,166.5899963,166.3399963
3/23/2017,560,169.6600037,171.3600006,169.2100067,169.8899994,169.8899994,3142900,168.6600037,167.3600006,166.5500031
3/24/2017,561,170.4499969,170.4499969,168.0200043,168.6600037,168.6600037,4131900,167.4400024,166.6799927,165.0200043
3/27/2017,562,166.8899994,167.5099945,165.8000031,167.4400024,167.4400024,4884700,168.3099976,166.8699951,163.4600067
3/28/2017,563,167.2799988,168.6100006,166.3600006,168.3099976,168.3099976,4598000,166.5899963,166.8600006,163.7200012
3/29/2017,564,168,168.3000031,166.4400024,166.5899963,166.5899963,4776400,167.3600006,165.8300018,163.2700043
3/30/2017,565,166.3000031,167.6900024,166,167.3600006,167.3600006,3393700,166.6799927,166.4700012,163.3200073
3/31/2017,566,167.4100037,167.6000061,166.3399963,166.6799927,166.6799927,3564700,166.8699951,166.1699982,163.8000031
4/3/2017,567,166.7200012,167,165.3200073,166.8699951,166.8699951,3986900,166.8600006,166.3500061,163.6100006
4/4/2017,568,166.6100006,167,166.1399994,166.8600006,166.8600006,2853000,165.8300018,165.6999969,161.2599945
4/5/2017,569,167.4499969,168.2299957,165.6699982,165.8300018,165.8300018,5231100,166.4700012,165.1100006,161.6199951
4/6/2017,570,165.6399994,167,165.0200043,166.4700012,166.4700012,3892300,166.1699982,162.8999939,163.2400055
4/7/2017,571,165.6199951,166.8899994,165.4799957,166.1699982,166.1699982,2593400,166.3500061,164.3500061,165.1300049
4/10/2017,572,166.1999969,167,165.9799957,166.3500061,166.3500061,3015900,165.6999969,163.6900024,165.4799957
4/11/2017,573,165.8000031,166.2200012,164.8500061,165.6999969,165.6999969,3488200,165.1100006,162.7599945,164.9299927
4/12/2017,574,165.0700073,165.4799957,164.6600037,165.1100006,165.1100006,3419700,162.8999939,164.9799957,165.3000031
4/13/2017,575,164.9799957,165.2799988,162.8699951,162.8999939,162.8999939,3655100,164.3500061,163.4100037,165.6900024
4/17/2017,576,163.6100006,164.6300049,162.6699982,164.3500061,164.3500061,3414100,163.6900024,165.7799988,165.1100006
4/18/2017,577,163.8699951,164.2299957,163.0899963,163.6900024,163.6900024,2985800,162.7599945,167.5299988,165.2799988
4/19/2017,578,164.1000061,164.4900055,162.2799988,162.7599945,162.7599945,3932900,164.9799957,167.6300049,166.6600037
4/20/2017,579,163.2899933,165.2400055,163.0399933,164.9799957,164.9799957,3729200,163.4100037,166.5500031,166.2899933
4/21/2017,580,164.3999939,164.9499969,163.3399963,163.4100037,163.4100037,5122400,165.7799988,165.2100067,166.5200043
4/24/2017,581,165.6999969,165.9900055,164.3999939,165.7799988,165.7799988,4135500,167.5299988,165.4400024,166.1300049
4/25/2017,582,166.9199982,167.9600067,166.6000061,167.5299988,167.5299988,4268500,167.6300049,166.0500031,166.5
4/26/2017,583,167.5,168.9499969,167.25,167.6300049,167.6300049,4084300,166.5500031,166.7299957,166.9400024
4/27/2017,584,167.6499939,167.8099976,165.5,166.5500031,166.5500031,4290200,165.2100067,166.3399963,170
4/28/2017,585,166.2799988,166.5500031,164.6799927,165.2100067,165.2100067,3045000,165.4400024,166.5500031,170.5
5/1/2017,586,165.8000031,166.3200073,165.3500061,165.4400024,165.4400024,3135400,166.0500031,165.0200043,171.4700012
5/2/2017,587,165.8999939,166.3300018,165.1600037,166.0500031,166.0500031,2781200,166.7299957,163.4600067,171.4499969
5/3/2017,588,165.6999969,167.0800018,165.5,166.7299957,166.7299957,2982200,166.3399963,163.7200012,170.5500031
5/4/2017,589,167.6399994,168.0399933,166.2200012,166.3399963,166.3399963,3643500,166.5500031,163.2700043,170.4799957
5/5/2017,590,167.1199951,167.1399994,165.8800049,166.5500031,166.5500031,3578500,165.0200043,163.3200073,171.5500031
5/8/2017,591,166.5,166.6000061,164.1000061,165.0200043,165.0200043,5163900,163.4600067,163.8000031,170.5500031
5/9/2017,592,165.1699982,165.2400055,163,163.4600067,163.4600067,3840700,163.7200012,163.6100006,169.6199951
5/10/2017,593,163.3600006,163.8800049,163.0299988,163.7200012,163.7200012,3237400,163.2700043,161.2599945,168.3200073
5/11/2017,594,163.5800018,163.7700043,162.3899994,163.2700043,163.2700043,3285900,163.3200073,161.6199951,167.2200012
5/12/2017,595,163.0599976,163.4900055,162.4700012,163.3200073,163.3200073,3592300,163.8000031,163.2400055,167.4900055
5/15/2017,596,163.8099976,164.0800018,163.2599945,163.8000031,163.8000031,2959000,163.6100006,165.1300049,167.3500061
5/16/2017,597,164.1000061,164.2899933,163.25,163.6100006,163.6100006,2434900,161.2599945,165.4799957,169.8899994
5/17/2017,598,163.6100006,163.6100006,161.1799927,161.2599945,161.2599945,4797400,161.6199951,164.9299927,169.3000031
5/18/2017,599,161.5,162.6199951,160.9299927,161.6199951,161.6199951,3645600,163.2400055,165.3000031,169.3699951
5/19/2017,600,161.8600006,164.0800018,161.5800018,163.2400055,163.2400055,4164900,165.1300049,165.6900024,171.8000031
5/22/2017,601,164.8000031,165.4799957,163.9400024,165.1300049,165.1300049,4350800,165.4799957,165.1100006,171.8500061
5/23/2017,602,165.3999939,165.7700043,164.8699951,165.4799957,165.4799957,3352200,164.9299927,165.2799988,170.1999969
5/24/2017,603,165.8999939,165.8999939,164.5500031,164.9299927,164.9299927,2597300,165.3000031,166.6600037,171.1399994
5/25/2017,604,165.2299957,165.5,164.7100067,165.3000031,165.3000031,2605300,165.6900024,166.2899933,170.25
5/26/2017,605,165.25,165.8800049,165.0200043,165.6900024,165.6900024,2156300,165.1100006,166.5200043,169.2400055
5/30/2017,606,165.7899933,165.8699951,164.4700012,165.1100006,165.1100006,3048300,165.2799988,166.1300049,169.9199982
5/31/2017,607,165.2700043,165.4499969,164.1000061,165.2799988,165.2799988,5674900,166.6600037,166.5,169.6900024
6/1/2017,608,165.8000031,166.6900024,164.75,166.6600037,166.6600037,3330900,166.2899933,166.9400024,169.4700012
6/2/2017,609,166.1300049,166.9199982,165.8500061,166.2899933,166.2899933,3919900,166.5200043,170,170.1600037
6/5/2017,610,166.4299927,167.0700073,166.3300018,166.5200043,166.5200043,2303200,166.1300049,170.5,170.3099976
6/6/2017,611,166.1199951,166.7200012,165.8800049,166.1300049,166.1300049,2752300,166.5,171.4700012,171.1999969
6/7/2017,612,166.1399994,166.75,165.8699951,166.5,166.5,2987300,166.9400024,171.4499969,171.3300018
6/8/2017,613,166.5,167.9400024,166.2299957,166.9400024,166.9400024,4387400,170,170.5500031,171.3399963
6/9/2017,614,167.6699982,170.1399994,167.4199982,170,170,3781300,170.5,170.4799957,171.3699951
6/12/2017,615,169.4299927,170.6499939,169.4100037,170.5,170.5,4662700,171.4700012,171.5500031,172.9400024
6/13/2017,616,171.5,171.8200073,170.8999939,171.4700012,171.4700012,3145400,171.4499969,170.5500031,173.0200043
6/14/2017,617,170.9199982,171.5,169.5500031,171.4499969,171.4499969,3344500,170.5500031,169.6199951,173.0500031
6/15/2017,618,170.6000061,170.9199982,169.5700073,170.5500031,170.5500031,3275200,170.4799957,168.3200073,174
6/16/2017,619,170.6000061,171.0399933,169.75,170.4799957,170.4799957,6505900,171.5500031,167.2200012,174.9700012
6/19/2017,620,171.3899994,171.9499969,170.7799988,171.5500031,171.5500031,2869000,170.5500031,167.4900055,176.2899933
6/20/2017,621,171.6799927,171.6799927,170.4499969,170.5500031,170.5500031,2470100,169.6199951,167.3500061,177.8500061
6/21/2017,622,170.6100006,170.7799988,169.3399963,169.6199951,169.6199951,2365100,168.3200073,169.8899994,178.9900055
6/22/2017,623,169.3300018,169.6699982,168.3099976,168.3200073,168.3200073,2673900,167.2200012,169.3000031,179.9199982
6/23/2017,624,169.2700043,169.2700043,166.6399994,167.2200012,167.2200012,4046800,167.4900055,169.3699951,178.0399933
6/26/2017,625,167.8000031,168.2799988,166.9700012,167.4900055,167.4900055,2543000,167.3500061,171.8000031,176.4299927
6/27/2017,626,167.7200012,168.0599976,166.7799988,167.3500061,167.3500061,2995600,169.8899994,171.8500061,178.0599976
6/28/2017,627,167.9299927,170.1499939,167.8999939,169.8899994,169.8899994,3210900,169.3000031,170.1999969,176.3600006
6/29/2017,628,170.6799927,171.3699951,168.6000061,169.3000031,169.3000031,3545500,169.3699951,171.1399994,175.3399963
6/30/2017,629,170.0099945,170.1499939,169.2700043,169.3699951,169.3699951,3627800,171.8000031,170.25,177.2899933
7/3/2017,630,170.3999939,172.6999969,169.9499969,171.8000031,171.8000031,2493400,171.8500061,169.2400055,177.4700012
7/5/2017,631,172.0599976,172.5099945,171.2799988,171.8500061,171.8500061,2558600,170.1999969,169.9199982,178.5399933
7/6/2017,632,171.5599976,171.9700012,170.0899963,170.1999969,170.1999969,3182000,171.1399994,169.6900024,177.1600037
7/7/2017,633,170.8399963,171.3200073,169.8999939,171.1399994,171.1399994,2967200,170.25,169.4700012,177.5599976
7/10/2017,634,170.6100006,171.3099976,169.8999939,170.25,170.25,2504500,169.2400055,170.1600037,178.3399963
7/11/2017,635,169.9400024,170.1999969,168,169.2400055,169.2400055,3525600,169.9199982,170.3099976,180.4499969
7/12/2017,636,169.7899933,170.0899963,169.0599976,169.9199982,169.9199982,3018200,169.6900024,171.1999969,179.9799957
7/13/2017,637,170.0599976,170.0700073,169.25,169.6900024,169.6900024,3170500,169.4700012,171.3300018,178.4299927
7/14/2017,638,168.8999939,169.9199982,168.5200043,169.4700012,169.4700012,2941500,170.1600037,171.3399963,179.6000061
7/17/2017,639,169.4400024,170.7299957,168.9499969,170.1600037,170.1600037,3044400,170.3099976,171.3699951,178.6999969
7/18/2017,640,170.0399933,170.6900024,169.5599976,170.3099976,170.3099976,2599700,171.1999969,172.9400024,178.6199951
7/19/2017,641,170.3099976,171.3300018,170.3099976,171.1999969,171.1999969,1923200,171.3300018,173.0200043,180.3500061
7/20/2017,642,171.3300018,171.8699951,171.0700073,171.3300018,171.3300018,2137900,171.3399963,173.0500031,181.1600037
7/21/2017,643,171.5700073,171.6900024,170.6600037,171.3399963,171.3399963,2419800,171.3699951,174,180.7299957
7/24/2017,644,171.5,171.8800049,171.0700073,171.3699951,171.3699951,2649600,172.9400024,174.9700012,176.9799957
7/25/2017,645,172.1499939,173.3699951,172.1499939,172.9400024,172.9400024,2921100,173.0200043,176.2899933,176.7899933
7/26/2017,646,173,173.7899933,172.5,173.0200043,173.0200043,2849500,173.0500031,177.8500061,173.9900055
7/27/2017,647,173.1699982,173.1799927,172.2200012,173.0500031,173.0500031,3522600,174,178.9900055,175.5
7/28/2017,648,173.0599976,174.3399963,172.1300049,174,174,2401800,174.9700012,179.9199982,177.8699951
7/31/2017,649,174.6999969,175.6000061,174.1999969,174.9700012,174.9700012,3477000,176.2899933,178.0399933,178.6300049
8/1/2017,650,175.9299927,176.3800049,174.8099976,176.2899933,176.2899933,2666000,177.8500061,176.4299927,178.9199982
8/2/2017,651,176.2899933,177.9199982,175.9100037,177.8500061,177.8500061,3174500,178.9900055,178.0599976,178.5700073
8/3/2017,652,177.5,179,177.4400024,178.9900055,178.9900055,2856200,179.9199982,176.3600006,179.8899994
8/4/2017,653,179.8000031,179.9900055,178.6900024,179.9199982,179.9199982,2636600,178.0399933,175.3399963,181.4700012
8/7/2017,654,177.0399933,178.4100037,177.0399933,178.0399933,178.0399933,3279200,176.4299927,177.2899933,183.0099945
8/8/2017,655,177.7100067,178.2899933,176.1999969,176.4299927,176.4299927,2925000,178.0599976,177.4700012,183.8200073
8/9/2017,656,175.5,178.1600037,175.0500031,178.0599976,178.0599976,2804100,176.3600006,178.5399933,183.1600037
8/10/2017,657,177.1300049,177.6000061,176.2599945,176.3600006,176.3600006,3084300,175.3399963,177.1600037,181.8600006
8/11/2017,658,176.3200073,177.1699982,175.2700043,175.3399963,175.3399963,2580000,177.2899933,177.5599976,182.5200043
8/14/2017,659,176.75,177.7299957,176.4499969,177.2899933,177.2899933,2710100,177.4700012,178.3399963,181.8600006
8/15/2017,660,177.7400055,178.1499939,177.2400055,177.4700012,177.4700012,2670000,178.5399933,180.4499969,183.2700043
8/16/2017,661,178.1999969,178.9700012,177.6000061,178.5399933,178.5399933,2299200,177.1600037,179.9799957,183.2100067
8/17/2017,662,178.25,178.6999969,177.1600037,177.1600037,177.1600037,4189500,177.5599976,178.4299927,183.3200073
8/18/2017,663,176.5700073,178.8200073,176.2700043,177.5599976,177.5599976,3586100,178.3399963,179.6000061,185.4100037
8/21/2017,664,177.6199951,178.5,177.0700073,178.3399963,178.3399963,2878400,180.4499969,178.6999969,185.6699982
8/22/2017,665,178.5,180.6100006,178.4600067,180.4499969,180.4499969,2928600,179.9799957,178.6199951,185.8300018
8/23/2017,666,179.25,180.5200043,179,179.9799957,179.9799957,2444600,178.4299927,180.3500061,187.1199951
8/24/2017,667,179.9799957,180,178.1300049,178.4299927,178.4299927,3250100,179.6000061,181.1600037,187.4299927
8/25/2017,668,179,180.1600037,178.8600006,179.6000061,179.6000061,2284600,178.6999969,180.7299957,187.5
8/28/2017,669,179.7700043,179.8999939,178.0200043,178.6999969,178.6999969,2986500,178.6199951,176.9799957,188
8/29/2017,670,177.7200012,178.6999969,177.1999969,178.6199951,178.6199951,2499300,180.3500061,176.7899933,187.4600067
8/30/2017,671,178.7100067,181.0299988,178.5099945,180.3500061,180.3500061,3303500,181.1600037,173.9900055,186.3000031
8/31/2017,672,180.3500061,181.8699951,180.25,181.1600037,181.1600037,4376300,180.7299957,175.5,187.3699951
9/1/2017,673,181.6000061,181.9700012,180.5700073,180.7299957,180.7299957,2536800,176.9799957,177.8699951,187.9600067
9/5/2017,674,180.2899933,180.2899933,176.2899933,176.9799957,176.9799957,4880700,176.7899933,178.6300049,187.3899994
9/6/2017,675,177.3500061,177.8699951,176.7299957,176.7899933,176.7899933,4270300,173.9900055,178.9199982,187.8500061
9/7/2017,676,177.0500031,177.4799957,172.6100006,173.9900055,173.9900055,4620600,175.5,178.5700073,187.2100067
9/8/2017,677,173.8999939,175.8200073,173.5700073,175.5,175.5,3736400,177.8699951,179.8899994,189.0399933
9/11/2017,678,177.75,179.2400055,177.3300018,177.8699951,177.8699951,4107600,178.6300049,181.4700012,189.3899994
9/12/2017,679,178,178.7200012,177.8000031,178.6300049,178.6300049,2348500,178.9199982,183.0099945,189.7799988
9/13/2017,680,177.7599945,179.1499939,177.6100006,178.9199982,178.9199982,2679400,178.5700073,183.8200073,188.7100067
9/14/2017,681,178.8000031,179.1600037,178.3800049,178.5700073,178.5700073,3304100,179.8899994,183.1600037,188.6100006
9/15/2017,682,179.2400055,180.3600006,178.8099976,179.8899994,179.8899994,9234800,181.4700012,181.8600006,188.5899963
9/18/2017,683,180.5,181.7400055,180.2700043,181.4700012,181.4700012,3698600,183.0099945,182.5200043,187.8500061
9/19/2017,684,181.5,183.0099945,181.5,183.0099945,183.0099945,3159000,183.8200073,181.8600006,186.9400024
9/20/2017,685,183.3000031,183.9299927,182.4600067,183.8200073,183.8200073,3742100,183.1600037,183.2700043,187.1699982
9/21/2017,686,183.3200073,183.9299927,183.0299988,183.1600037,183.1600037,2369000,181.8600006,183.2100067,188.6100006
9/22/2017,687,182.6300049,182.8399963,181.3000031,181.8600006,181.8600006,2688100,182.5200043,183.3200073,187.2700043
9/25/2017,688,181.9900055,182.6399994,180.8000031,182.5200043,182.5200043,2424600,181.8600006,185.4100037,186.6799927
9/26/2017,689,182.5500031,182.8699951,181.7400055,181.8600006,181.8600006,2382000,183.2700043,185.6699982,186.3000031
9/27/2017,690,182.8699951,184,182.5099945,183.2700043,183.2700043,2593900,183.2100067,185.8300018,184.6000061
9/28/2017,691,183.3999939,183.9499969,182.4400024,183.2100067,183.2100067,1930800,183.3200073,187.1199951,184.4900055
9/29/2017,692,183.5899963,183.6799927,182.4199982,183.3200073,183.3200073,2761600,185.4100037,187.4299927,183.6799927
10/2/2017,693,183.4499969,185.4700012,182.9299927,185.4100037,185.4100037,2577500,185.6699982,187.5,184.3999939
10/3/2017,694,185.6000061,186.5099945,184.6000061,185.6699982,185.6699982,3173900,185.8300018,188,183.3399963
10/4/2017,695,186.1999969,186.6699982,185.5099945,185.8300018,185.8300018,2071300,187.1199951,187.4600067,181.8099976
10/5/2017,696,186.1699982,188.0399933,185.8000031,187.1199951,187.1199951,2786100,187.4299927,186.3000031,182.0500031
10/6/2017,697,187.1999969,187.6199951,186.0500031,187.4299927,187.4299927,2600600,187.5,187.3699951,181.0599976
10/9/2017,698,187.5,187.9499969,186.6399994,187.5,187.5,2036700,188,187.9600067,181.6300049
10/10/2017,699,187.4600067,188.1999969,187.1600037,188,188,2212800,187.4600067,187.3899994,183.1799927
10/11/2017,700,187.3999939,187.9499969,186.4799957,187.4600067,187.4600067,2750600,186.3000031,187.8500061,182.5599976
10/12/2017,701,187.6999969,187.9900055,185.9700012,186.3000031,186.3000031,2640700,187.3699951,187.2100067,182.3600006
10/13/2017,702,186.7700043,188,186.3300018,187.3699951,187.3699951,2830200,187.9600067,189.0399933,183.4900055
10/16/2017,703,188,188.6199951,187.5700073,187.9600067,187.9600067,2316700,187.3899994,189.3899994,187.5399933
10/17/2017,704,187.9600067,188,186.5,187.3899994,187.3899994,2273100,187.8500061,189.7799988,189.8500061
10/18/2017,705,187.75,188.1300049,186.8000031,187.8500061,187.8500061,2192900,187.2100067,188.7100067,193.0099945
10/19/2017,706,187.1600037,187.5,186.4299927,187.2100067,187.2100067,2831900,189.0399933,188.6100006,194.5599976
10/20/2017,707,187.75,189.0399933,187.5800018,189.0399933,189.0399933,2934900,189.3899994,188.5899963,196.9600067
10/23/2017,708,189.1799927,189.7200012,188.6399994,189.3899994,189.3899994,2418200,189.7799988,187.8500061,196.0700073
10/24/2017,709,189.9199982,190.6799927,189.5299988,189.7799988,189.7799988,2888600,188.7100067,186.9400024,196.0099945
10/25/2017,710,189.8300018,190,187.6600037,188.7100067,188.7100067,3394200,188.6100006,187.1699982,196.3399963
10/26/2017,711,189.6499939,189.9199982,187.8300018,188.6100006,188.6100006,2740900,188.5899963,188.6100006,196.4400024
10/27/2017,712,188.3200073,188.6300049,187.0500031,188.5899963,188.5899963,2978800,187.8500061,187.2700043,196.6999969
10/30/2017,713,188.0200043,188.5200043,187.3500061,187.8500061,187.8500061,2473700,186.9400024,186.6799927,199.0700073
10/31/2017,714,188.0599976,188.1100006,186.4100037,186.9400024,186.9400024,3290400,187.1699982,186.3000031,197.3999939
11/1/2017,715,188.1000061,188.1300049,186.7299957,187.1699982,187.1699982,2727800,188.6100006,184.6000061,196.6600037
11/2/2017,716,186.75,188.7799988,185.8899994,188.6100006,188.6100006,3340900,187.2700043,184.4900055,197.7799988
11/3/2017,717,188.1300049,188.5500031,187.0200043,187.2700043,187.2700043,2159900,186.6799927,183.6799927,199.3399963
11/6/2017,718,186.1000061,187.5700073,185.3000031,186.6799927,186.6799927,2602600,186.3000031,184.3999939,197.9100037
11/7/2017,719,187.2299957,188.1900024,185.6100006,186.3000031,186.3000031,2500600,184.6000061,183.3399963,197.7899933
11/8/2017,720,186.3099976,186.8899994,184.3500061,184.6000061,184.6000061,4118800,184.4900055,181.8099976,198.8899994
11/9/2017,721,183.3399963,184.6799927,181.7599945,184.4900055,184.4900055,3633000,183.6799927,182.0500031,197.9199982
11/10/2017,722,183.8399963,184.0700073,182.5099945,183.6799927,183.6799927,3043300,184.3999939,181.0599976,197.5700073
11/13/2017,723,183.1600037,184.8500061,183.1600037,184.3999939,184.3999939,1889900,183.3399963,181.6300049,198.6900024
11/14/2017,724,183.6600037,184,182.5,183.3399963,183.3399963,3088000,181.8099976,183.1799927,199.5599976
11/15/2017,725,182.1300049,182.8999939,181.4100037,181.8099976,181.8099976,4004500,182.0500031,182.5599976,198.2200012
11/16/2017,726,182.2100067,183.0500031,181.6499939,182.0500031,182.0500031,3944000,181.0599976,182.3600006,197.2200012
11/17/2017,727,181.6999969,181.9400024,180.5,181.0599976,181.0599976,2715900,181.6300049,183.4900055,199.7899933
11/20/2017,728,181.4299927,181.9799957,180.4400024,181.6300049,181.6300049,2428800,183.1799927,187.5399933,200.6900024
11/21/2017,729,181.7799988,183.5,181.5099945,183.1799927,183.1799927,3047000,182.5599976,189.8500061,201.4199982
11/22/2017,730,183.7799988,183.7799988,181.9400024,182.5599976,182.5599976,3017000,182.3600006,193.0099945,202.7400055
11/24/2017,731,182.6600037,182.9799957,182.25,182.3600006,182.3600006,1038600,183.4900055,194.5599976,203.0200043
11/27/2017,732,182.7400055,183.8699951,182.4100037,183.4900055,183.4900055,2985200,187.5399933,196.9600067,205.6100006
11/28/2017,733,184.1000061,187.8399963,184.0200043,187.5399933,187.5399933,3721000,189.8500061,196.0700073,206.6900024
11/29/2017,734,188.1999969,192,187.5700073,189.8500061,189.8500061,4898000,193.0099945,196.0099945,210.1600037
11/30/2017,735,190.3500061,193.8099976,189.9499969,193.0099945,193.0099945,6420400,194.5599976,196.3399963,210.2899933
12/1/2017,736,193.5899963,194.9900055,189.7200012,194.5599976,194.5599976,5177300,196.9600067,196.4400024,214.1600037
12/4/2017,737,196.1799927,199.4799957,196.1799927,196.9600067,196.9600067,4899500,196.0700073,196.6999969,213.1900024
12/5/2017,738,197.7700043,197.9900055,195.5,196.0700073,196.0700073,3411700,196.0099945,199.0700073,213.25
12/6/2017,739,196.0599976,196.8300018,194.8000031,196.0099945,196.0099945,3315700,196.3399963,197.3999939,215.9700012
12/7/2017,740,195.9100037,196.75,194.9799957,196.3399963,196.3399963,2650700,196.4400024,196.6600037,215.5599976
12/8/2017,741,195.3399963,197.2799988,195.0200043,196.4400024,196.4400024,3953400,196.6999969,197.7799988,215.6100006
12/11/2017,742,196.6300049,197.1799927,195.3000031,196.6999969,196.6999969,3605000,199.0700073,199.3399963,215.1000061
12/12/2017,743,199.4100037,199.9199982,197,199.0700073,199.0700073,4343000,197.3999939,197.9100037,217.1900024
12/13/2017,744,198.5599976,199.6300049,197.3500061,197.3999939,197.3999939,4151900,196.6600037,197.7899933,215.4600067
12/14/2017,745,198.1199951,198.1900024,195.9400024,196.6600037,196.6600037,3593900,197.7799988,198.8899994,214.4100037
12/15/2017,746,198.2400055,199.1999969,197.2299957,197.7799988,197.7799988,9169400,199.3399963,197.9199982,214.3800049
12/18/2017,747,199.5,200.2599945,198.9400024,199.3399963,199.3399963,4600100,197.9100037,197.5700073,217.25
12/19/2017,748,200.1600037,200.5,197.6799927,197.9100037,197.9100037,3645200,197.7899933,198.6900024,209.1199951
12/20/2017,749,199.3899994,199.75,197.6799927,197.7899933,197.7899933,3914300,198.8899994,199.5599976,196.8000031
12/21/2017,750,198.8500061,199.5599976,198.2100067,198.8899994,198.8899994,3262400,197.9199982,198.2200012,201.2400055
12/22/2017,751,199.2400055,199.6799927,196.8800049,197.9199982,197.9199982,3786800,197.5700073,197.2200012,200.3699951
12/26/2017,752,197.9700012,198.5700073,197.2799988,197.5700073,197.5700073,1769600,198.6900024,199.7899933,191.4199982
12/27/2017,753,197.5,198.8200073,197.2799988,198.6900024,198.6900024,3343200,199.5599976,200.6900024,196.0200043
12/28/2017,754,199.3399963,199.9600067,198.8200073,199.5599976,199.5599976,2340000,198.2200012,201.4199982,198.8899994
12/29/2017,755,200,200.0700073,198.2200012,198.2200012,198.2200012,3566000,197.2200012,202.7400055,197.9900055
1/2/2018,756,198.8699951,198.8699951,195.9600067,197.2200012,197.2200012,4113000,199.7899933,203.0200043,200.5399933
1/3/2018,757,197,200,197,199.7899933,199.7899933,3526700,200.6900024,205.6100006,203.8999939
1/4/2018,758,200.8999939,202.1300049,200.0099945,200.6900024,200.6900024,3900000,201.4199982,206.6900024,203.7899933
1/5/2018,759,201,201.6699982,199.3099976,201.4199982,201.4199982,4207600,202.7400055,210.1600037,203.0500031
1/8/2018,760,201.1499939,203.0700073,199.8000031,202.7400055,202.7400055,3887900,203.0200043,210.2899933,201.0200043
1/9/2018,761,203.3399963,204.3999939,202.5800018,203.0200043,203.0200043,3834900,205.6100006,214.1600037,200.7299957
1/10/2018,762,203,205.7200012,202.5,205.6100006,205.6100006,3793100,206.6900024,213.1900024,202.7599945
1/11/2018,763,205.9600067,207.2799988,205.7200012,206.6900024,206.6900024,3641500,210.1600037,213.25,210.6199951
1/12/2018,764,207.2700043,210.3899994,206.8000031,210.1600037,210.1600037,4184400,210.2899933,215.9700012,209.6600037
1/16/2018,765,213.1199951,214.0299988,209.3600006,210.2899933,210.2899933,6220000,214.1600037,215.5599976,207.1999969
1/17/2018,766,211.9199982,214.5,211.1399994,214.1600037,214.1600037,4600700,213.1900024,215.6100006,201.5299988
1/18/2018,767,215.6699982,215.7799988,213.0599976,213.1900024,213.1900024,5141500,213.25,215.1000061,201.3399963
1/19/2018,768,213.4499969,214.3000031,212.1100006,213.25,213.25,5140200,215.9700012,217.1900024,203.2400055
1/22/2018,769,213.2899933,216.0800018,213.25,215.9700012,215.9700012,3267200,215.5599976,215.4600067,204.5500031
1/23/2018,770,216.0399933,216.3500061,212.7700043,215.5599976,215.5599976,3659100,215.6100006,214.4100037,204.3000031
1/24/2018,771,216.1199951,216.8899994,214.5899963,215.6100006,215.6100006,4294200,215.1000061,214.3800049,205.2899933
1/25/2018,772,216.2400055,216.5,214.2799988,215.1000061,215.1000061,3088300,217.1900024,217.25,212.9400024
1/26/2018,773,215.5200043,217.3399963,215.1499939,217.1900024,217.1900024,3640800,215.4600067,209.1199951,211.8200073
1/29/2018,774,217.1499939,217.6199951,215.1900024,215.4600067,215.4600067,3021300,214.4100037,196.8000031,209.1300049
1/30/2018,775,214.9700012,216.6199951,214.1000061,214.4100037,214.4100037,5040100,214.3800049,201.2400055,206.9900055
